species,lifeform,longitude,latitude
Parkinsonia aculeata L.,Tree,-37.938806,-9.552417
Parkinsonia aculeata L.,Tree,-38.374778,-8.789111
Parkinsonia aculeata L.,Tree,-35.46,-6.3
Parkinsonia aculeata L.,Tree,-37.34420013,-5.1875
Parkinsonia aculeata L.,Tree,-38.54309845,-3.717220068
Parkinsonia aculeata L.,Tree,-39.11920166,-8.074170113
Parkinsonia aculeata L.,Tree,-36.53279877,-7.39083004
Parkinsonia aculeata L.,Tree,-40.49829865,-7.576109886
Parkinsonia aculeata L.,Tree,-36.87419891,-8.574720383
Parkinsonia aculeata L.,Tree,-38.09809875,-5.145559788
Parkinsonia aculeata L.,Tree,-38.308889,-6.999722
Parkinsonia aculeata L.,Tree,-36.900278,-6.479444
Parkinsonia aculeata L.,Tree,-37.883667,-9.632472
Parkinsonia aculeata L.,Tree,-41.828056,-9.394444
Parkinsonia aculeata L.,Tree,-42.76667,-11.01667
Parkinsonia aculeata L.,Tree,-39.31169891,-4.358890057
Parkinsonia aculeata L.,Tree,-40.035944,-13.894083
Parkinsonia aculeata L.,Tree,-40.905556,-9.863611
Parkinsonia aculeata L.,Tree,-37.883667,-9.640806
Parkinsonia aculeata L.,Tree,-38.29725,-7.906139
Parkinsonia aculeata L.,Tree,-37.359625,-8.335367
Parkinsonia aculeata L.,Tree,-39.38,-11.23
Parkinsonia aculeata L.,Tree,-37.12310028,-9.111390114
Parkinsonia aculeata L.,Tree,-35.544722,-6.95
Parkinsonia aculeata L.,Tree,-38.508611,-7.562222
Parkinsonia aculeata L.,Tree,-36.272222,-7.390833
Parkinsonia aculeata L.,Tree,-37.74670029,-6.34389019
Parkinsonia aculeata L.,Tree,-41.833333,-13.633333
Parkinsonia aculeata L.,Tree,-40.283333,-9.283333
Parkinsonia aculeata L.,Tree,-39.193889,-9.200556
Parkinsonia aculeata L.,Tree,-39.015278,-4.971389
Parkinsonia aculeata L.,Tree,-44.661111,-14.392778
Parkinsonia aculeata L.,Tree,-38.226944,-9.4325
Parkinsonia aculeata L.,Tree,-39.52330017,-12.77190018
Parkinsonia aculeata L.,Tree,-37.83175,-9.54445
Parkinsonia aculeata L.,Tree,-40.405278,-11.014722
Parkinsonia aculeata L.,Tree,-40.945833,-9.545556
Parkinsonia aculeata L.,Tree,-39.088333,-8.929722
Parkinsonia aculeata L.,Tree,-39.584444,-9.098056
Parkinsonia aculeata L.,Tree,-38.330278,-6.796944
Parkinsonia aculeata L.,Tree,-38.749167,-8.167222
Parkinsonia aculeata L.,Tree,-36.3708,-8.1458
Parkinsonia aculeata L.,Tree,-39.783444,-8.08925
Parkinsonia aculeata L.,Tree,-38.305491,-8.566336
Parkinsonia aculeata L.,Tree,-40.277016,-8.997819
Parkinsonia aculeata L.,Tree,-41.514172,-9.89918
Parkinsonia aculeata L.,Tree,-38.75,-8.85
Parkinsonia aculeata L.,Tree,-40.233333,-14.133333
Parkinsonia aculeata L.,Tree,-42.683333,-10.678889
Parkinsonia aculeata L.,Tree,-38.216667,-9.4
Parkinsonia aculeata L.,Tree,-40.923056,-9.191944
Parkinsonia aculeata L.,Tree,-39.616667,-10.6
Parkinsonia aculeata L.,Tree,-39.065833,-11.04
Parkinsonia aculeata L.,Tree,-40.08169937,-7.882500172
Parkinsonia aculeata L.,Tree,-40.4052778,-11.0147222
Parkinsonia aculeata L.,Tree,-38.9,-8
Parkinsonia aculeata L.,Tree,-40.534138,-9.4085
Parkinsonia aculeata L.,Tree,-37.59973,-8.692525
Parkinsonia aculeata L.,Tree,-39.329119,-8.386058
Parkinsonia aculeata L.,Tree,-38.959333,-7.517722
Parkinsonia aculeata L.,Tree,-38.7194,-8.1417
Parkinsonia aculeata L.,Tree,-38.2,-9.48
Parkinsonia aculeata L.,Tree,-36.88,-7.88
Parkinsonia aculeata L.,Tree,-36.441667,-8.137778
Parkinsonia aculeata L.,Tree,-38.2925,-7.990833
Parkinsonia aculeata L.,Tree,-39.568889,-7.994167
Parkinsonia aculeata L.,Tree,-39.06219864,-6.606669903
Parkinsonia aculeata L.,Tree,-39.90859985,-11.8125
Parkinsonia aculeata L.,Tree,-39.598333,-12.664722
Parkinsonia aculeata L.,Tree,-39.603889,-12.670556
Parkinsonia aculeata L.,Tree,-37.98,-6.3
Parkinsonia aculeata L.,Tree,-37.64310074,-8.087499619
Parkinsonia aculeata L.,Tree,-39.516667,-12.766667
Parkinsonia aculeata L.,Tree,-37.25780106,-5.641940117
Parkinsonia aculeata L.,Tree,-36.671944,-9.696111
Parkinsonia aculeata L.,Tree,-39.55,-10.67
Parkinsonia aculeata L.,Tree,-39.084419,-8.129913
Parkinsonia aculeata L.,Tree,-37.675027,-8.53775
Parkinsonia aculeata L.,Tree,-39.830777,-8.798361
Parkinsonia aculeata L.,Tree,-39.907861,-7.963333
Parkinsonia aculeata L.,Tree,-39.55,-10.66667
Parkinsonia aculeata L.,Tree,-39.359166,-8.2645
Parkinsonia aculeata L.,Tree,-37.616194,-8.393138
Parkinsonia aculeata L.,Tree,-38.374777,-8.789111
Parkinsonia aculeata L.,Tree,-38.216527,-6.972388
Parkinsonia aculeata L.,Tree,-40.28125,-8.013222
Parkinsonia aculeata L.,Tree,-39.330277,-8.307222
Parkinsonia aculeata L.,Tree,-39.420194,-8.072561
Parkinsonia aculeata L.,Tree,-39.673788,-8.406519
Parkinsonia aculeata L.,Tree,-35.69169998,-6.963329792
Parkinsonia aculeata L.,Tree,-40.5375,-13.033056
Parkinsonia aculeata L.,Tree,-40.231111,-10.101389
Parkinsonia aculeata L.,Tree,-39.143889,-7.2225
Parkinsonia aculeata L.,Tree,-39.899722,-12.932222
Parkinsonia aculeata L.,Tree,-38.751111,-8.320833
Parkinsonia aculeata L.,Tree,-41.516389,-9.888333
Parkinsonia aculeata L.,Tree,-39.040833,-9.878333
Parkinsonia aculeata L.,Tree,-37.266111,-8.084444
Parkinsonia aculeata L.,Tree,-38.868611,-11.716389
Parkinsonia aculeata L.,Tree,-39.875833,-10.649722
Parkinsonia aculeata L.,Tree,-36.166667,-5.766667
Parkinsonia aculeata L.,Tree,-35.80170059,-6.199440002
Parkinsonia aculeata L.,Tree,-39.601222,-8.60875
Parkinsonia aculeata L.,Tree,-38.588222,-7.10625
Parkinsonia aculeata L.,Tree,-40.532388,-9.373888
Parkinsonia aculeata L.,Tree,-36.980894,-8.312094
Parkinsonia aculeata L.,Tree,-40.801111,-8.801861
Parkinsonia aculeata L.,Tree,-41.001027,-10.201027
Parkinsonia aculeata L.,Tree,-39.568805,-7.994277
Parkinsonia aculeata L.,Tree,-39.304883,-8.175127
Parkinsonia aculeata L.,Tree,-37.913277,-9.712138
Parkinsonia aculeata L.,Tree,-37.359625,-8.335366
Parkinsonia aculeata L.,Tree,-39.902888,-10.629944
Parkinsonia aculeata L.,Tree,-37.710397,-8.548025
Parkinsonia aculeata L.,Tree,-38.046333,-8.423388
Parkinsonia aculeata L.,Tree,-39.674166,-8.406583
Parkinsonia aculeata L.,Tree,-39.42559814,-11.49499989
Parkinsonia aculeata L.,Tree,-44.36169815,-15.48810005
Parkinsonia aculeata L.,Tree,-38.676006,-9.648625
Parkinsonia aculeata L.,Tree,-43.223158,-11.375958
Parkinsonia aculeata L.,Tree,-43.02830124,-15.74330044
Parkinsonia aculeata L.,Tree,-37.981111,-9.316389
Parkinsonia aculeata L.,Tree,-38.656389,-9.981389
Parkinsonia aculeata L.,Tree,-38.728611,-9.94
Parkinsonia aculeata L.,Tree,-37.42029953,-10.21829987
Parkinsonia aculeata L.,Tree,-38.483333,-9.333333
Parkinsonia aculeata L.,Tree,-39,-9.146667
Parkinsonia aculeata L.,Tree,-42.770833,-11.05
Parkinsonia aculeata L.,Tree,-38.981667,-10.586111
Parkinsonia aculeata L.,Tree,-38.945278,-12.264167
Parkinsonia aculeata L.,Tree,-40.207778,-10.393333
Parkinsonia aculeata L.,Tree,-39.661111,-11.318889
Parkinsonia aculeata L.,Tree,-38.9725,-10.893611
Parkinsonia aculeata L.,Tree,-40.61640167,-7.088059902
Parkinsonia aculeata L.,Tree,-39.94110107,-7.778329849
Parkinsonia aculeata L.,Tree,-38.76670074,-8.845560074
Parkinsonia aculeata L.,Tree,-38.39110184,-3.901390076
Parkinsonia aculeata L.,Tree,-35.47,-7.356388889
Parkinsonia aculeata L.,Tree,-35.33694444,-7.321388889
Parkinsonia aculeata L.,Tree,-35.62416667,-7.394722222
Parkinsonia aculeata L.,Tree,-35.66861111,-7.318888889
Parkinsonia aculeata L.,Tree,-35.39055556,-7.255833333
Parkinsonia aculeata L.,Tree,-36.94,-7.295277778
Parkinsonia aculeata L.,Tree,-36.47666667,-7.1375
Parkinsonia aculeata L.,Tree,-37.12583333,-7.929166667
Parkinsonia aculeata L.,Tree,-36.9725,-8.559166667
Parkinsonia aculeata L.,Tree,-37.60388889,-8.024722222
Parkinsonia aculeata L.,Tree,-40.35138889,-9.035555556
Parkinsonia aculeata L.,Tree,-40.15805556,-9.037222222
Parkinsonia aculeata L.,Tree,-39.97388889,-9.695555556
Parkinsonia aculeata L.,Tree,-39.90527778,-10.31888889
Parkinsonia aculeata L.,Tree,-36.68722222,-6.418055556
Parkinsonia aculeata L.,Tree,-36.59638889,-6.543333333
Parkinsonia aculeata L.,Tree,-37.06583333,-6.398888889
Parkinsonia aculeata L.,Tree,-36.84583333,-6.613333333
Parkinsonia aculeata L.,Tree,-36.31833333,-6.711388889
Parkinsonia aculeata L.,Tree,-42.77944444,-10.7125
Parkinsonia aculeata L.,Tree,-38.75416667,-11.15305556
Parkinsonia aculeata L.,Tree,-41.55055556,-12.26
Parkinsonia aculeata L.,Tree,-41.5375,-14.02833333
Parkinsonia aculeata L.,Tree,-38.14916667,-9.638333333
Parkinsonia aculeata L.,Tree,-42.06277778,-14.25888889
Parkinsonia aculeata L.,Tree,-42.45305556,-13.1475
Parkinsonia aculeata L.,Tree,-36.02416667,-8.257777778
Parkinsonia aculeata L.,Tree,-36.64555556,-8.011944444
Parkinsonia aculeata L.,Tree,-40.32027778,-14.25944444
Parkinsonia aculeata L.,Tree,-39.322439,-6.359858
Parkinsonia aculeata L.,Tree,-37.346468,-5.191732
Parkinsonia aculeata L.,Tree,-39.046276,-9.893507
Parkinsonia aculeata L.,Tree,-38.883876,-4.560486
Parkinsonia aculeata L.,Tree,-38.883901,-4.560479
Parkinsonia aculeata L.,Tree,-38.455333,-5.129514
Parkinsonia aculeata L.,Tree,-37.328827,-5.204059
Parkinsonia aculeata L.,Tree,-39.3083,-6.361156
Parkinsonia aculeata L.,Tree,-35.599004,-7.582571
Parkinsonia aculeata L.,Tree,-37.158637,-8.405448
Parkinsonia aculeata L.,Tree,-37.454444,-7.737778
Parkinsonia aculeata L.,Tree,-38.625833,-5.891111
Parkinsonia aculeata L.,Tree,-39.494444,-11.318889
Parkinsonia aculeata L.,Tree,-37.256237,-6.581587
Parkinsonia aculeata L.,Tree,-42.711644,-14.284031
Parkinsonia aculeata L.,Tree,-36.7396,-9.6701
Parkinsonia aculeata L.,Tree,-38.948611,-4.949167
Parkinsonia aculeata L.,Tree,-41.584722,-12.4575
Parkinsonia aculeata L.,Tree,-38.499167,-8.923889
Parkinsonia aculeata L.,Tree,-38.33,-6.796944
Parkinsonia aculeata L.,Tree,-39.0658,-11.04
Parkinsonia aculeata L.,Tree,-38.11,-10.423056
Parkinsonia aculeata L.,Tree,-37.616111,-8.393056
Parkinsonia aculeata L.,Tree,-43.082778,-11.052222
Parkinsonia aculeata L.,Tree,-38.708056,-8.1275
Parkinsonia aculeata L.,Tree,-37.286944,-5.160278
Parkinsonia aculeata L.,Tree,-38.72,-8.14
Parkinsonia aculeata L.,Tree,-37.831667,-9.544444
Parkinsonia aculeata L.,Tree,-42.142222,-14.034722
Parkinsonia aculeata L.,Tree,-42.2,-7.22
Parkinsonia aculeata L.,Tree,-36.37051735,-8.149341481
Parkinsonia aculeata L.,Tree,-36.370833,-8.145833
Parkinsonia aculeata L.,Tree,-41.63333,-14.2
Parkinsonia aculeata L.,Tree,-42.01088081,-11.64443383
Parkinsonia aculeata L.,Tree,-42.010833,-11.640833
Parkinsonia aculeata L.,Tree,-38.883333,-6.4
Parkinsonia aculeata L.,Tree,-40.18333,-10.2
Parkinsonia aculeata L.,Tree,-40.187988,-10.471607
Parkinsonia aculeata L.,Tree,-37.23,-6.093056
Parkinsonia aculeata L.,Tree,-38.21666,-6.03333
Parkinsonia aculeata L.,Tree,-36.65723662,-6.691600772
Parkinsonia aculeata L.,Tree,-36.6575,-6.688056
Parkinsonia aculeata L.,Tree,-38.39064827,-3.905117544
Parkinsonia aculeata L.,Tree,-38.390833,-3.901667
Prosopis juliflora (Sw.) Dc.,Tree,-42.65499878,-14.77140045
Prosopis juliflora (Sw.) Dc.,Tree,-37.09780121,-6.458330154
Prosopis juliflora (Sw.) Dc.,Tree,-40.37609863,-7.074440002
Prosopis juliflora (Sw.) Dc.,Tree,-40.4571991,-7.284719944
Prosopis juliflora (Sw.) Dc.,Tree,-40.366667,-9.15
Prosopis juliflora (Sw.) Dc.,Tree,-40.61640167,-7.088059902
Prosopis juliflora (Sw.) Dc.,Tree,-37.716667,-6.075556
Prosopis juliflora (Sw.) Dc.,Tree,-37.5567,-5.7925
Prosopis juliflora (Sw.) Dc.,Tree,-41.85580063,-11.30420017
Prosopis juliflora (Sw.) Dc.,Tree,-40.15670013,-4.331940174
Prosopis juliflora (Sw.) Dc.,Tree,-42,-9
Prosopis juliflora (Sw.) Dc.,Tree,-41.15610123,-11.55000019
Prosopis juliflora (Sw.) Dc.,Tree,-40.081667,-13.864167
Prosopis juliflora (Sw.) Dc.,Tree,-38.54309845,-3.717220068
Prosopis juliflora (Sw.) Dc.,Tree,-35.922222,-8.238333
Prosopis juliflora (Sw.) Dc.,Tree,-42.73109818,-10.8217001
Prosopis juliflora (Sw.) Dc.,Tree,-38.948722,-4.949083
Prosopis juliflora (Sw.) Dc.,Tree,-39.09225,-4.963389
Prosopis juliflora (Sw.) Dc.,Tree,-40.50080109,-9.398610115
Prosopis juliflora (Sw.) Dc.,Tree,-37.69029999,-8.540559769
Prosopis juliflora (Sw.) Dc.,Tree,-42.49140167,-13.54640007
Prosopis juliflora (Sw.) Dc.,Tree,-37.05390167,-8.418889999
Prosopis juliflora (Sw.) Dc.,Tree,-35.97610092,-8.283329964
Prosopis juliflora (Sw.) Dc.,Tree,-36.3628006,-7.057219982
Prosopis juliflora (Sw.) Dc.,Tree,-41.083333,-9.8925
Prosopis juliflora (Sw.) Dc.,Tree,-40.833333,-9.666667
Prosopis juliflora (Sw.) Dc.,Tree,-42.08140182,-9.621669769
Prosopis juliflora (Sw.) Dc.,Tree,-41.333333,-9.6425
Prosopis juliflora (Sw.) Dc.,Tree,-36.892208,-9.715942
Prosopis juliflora (Sw.) Dc.,Tree,-36.900008,-9.360002
Prosopis juliflora (Sw.) Dc.,Tree,-36.891361,-9.707944
Prosopis juliflora (Sw.) Dc.,Tree,-37.789167,-9.66
Prosopis juliflora (Sw.) Dc.,Tree,-37.459444,-6.4875
Prosopis juliflora (Sw.) Dc.,Tree,-37.684167,-9.805278
Prosopis juliflora (Sw.) Dc.,Tree,-37.278056,-9.917222
Prosopis juliflora (Sw.) Dc.,Tree,-36.49280167,-8.89027977
Prosopis juliflora (Sw.) Dc.,Tree,-40.140006,-5.399981
Prosopis juliflora (Sw.) Dc.,Tree,-40.139986,-5.759994
Prosopis juliflora (Sw.) Dc.,Tree,-36.179996,-6.479963
Prosopis juliflora (Sw.) Dc.,Tree,-43.74,-13.6797223
Prosopis juliflora (Sw.) Dc.,Tree,-42.075278,-9.616111
Prosopis juliflora (Sw.) Dc.,Tree,-39.814167,-4.560278
Prosopis juliflora (Sw.) Dc.,Tree,-40.673333,-6.042778
Prosopis juliflora (Sw.) Dc.,Tree,-40.854333,-5.378583
Prosopis juliflora (Sw.) Dc.,Tree,-38.72940063,-8.120280266
Prosopis juliflora (Sw.) Dc.,Tree,-37.27999878,-7.024439812
Prosopis juliflora (Sw.) Dc.,Tree,-38.62189865,-5.89056015
Prosopis juliflora (Sw.) Dc.,Tree,-36.54425,-7.666306
Prosopis juliflora (Sw.) Dc.,Tree,-38.673889,-8.130556
Prosopis juliflora (Sw.) Dc.,Tree,-38.718611,-8.059722
Prosopis juliflora (Sw.) Dc.,Tree,-40.283333,-9.283333
Prosopis juliflora (Sw.) Dc.,Tree,-39.168333,-9.594722
Prosopis juliflora (Sw.) Dc.,Tree,-38.76670074,-8.845560074
Prosopis juliflora (Sw.) Dc.,Tree,-36.272222,-7.390833
Prosopis juliflora (Sw.) Dc.,Tree,-39.055722,-7.85075
Prosopis juliflora (Sw.) Dc.,Tree,-39.173167,-8.090944
Prosopis juliflora (Sw.) Dc.,Tree,-36.05939865,-8.489720345
Prosopis juliflora (Sw.) Dc.,Tree,-41.2439003,-3.033610106
Prosopis juliflora (Sw.) Dc.,Tree,-41.912778,-9.485667
Prosopis juliflora (Sw.) Dc.,Tree,-40.483333,-12.033333
Prosopis juliflora (Sw.) Dc.,Tree,-37.12310028,-9.111390114
Prosopis juliflora (Sw.) Dc.,Tree,-37.15579987,-8.623060226
Prosopis juliflora (Sw.) Dc.,Tree,-38.2983017,-7.991940022
Prosopis juliflora (Sw.) Dc.,Tree,-37.11999893,-7.88944006
Prosopis juliflora (Sw.) Dc.,Tree,-40.47249985,-11.85890007
Prosopis juliflora (Sw.) Dc.,Tree,-41.9127778,-9.5066667
Prosopis juliflora (Sw.) Dc.,Tree,-36.8427777,-7.2772223
Prosopis juliflora (Sw.) Dc.,Tree,-36.359722,-5.580278
Prosopis juliflora (Sw.) Dc.,Tree,-35.999999,-7.020008
Prosopis juliflora (Sw.) Dc.,Tree,-40.921667,-9.168889
Prosopis juliflora (Sw.) Dc.,Tree,-40.489863,-9.395747
Prosopis juliflora (Sw.) Dc.,Tree,-38.395833,-8.799583
Prosopis juliflora (Sw.) Dc.,Tree,-39.042363,-7.967933
Prosopis juliflora (Sw.) Dc.,Tree,-39.697766,-8.41513
Prosopis juliflora (Sw.) Dc.,Tree,-38.419222,-8.327111
Prosopis juliflora (Sw.) Dc.,Tree,-40.556944,-9.438611
Prosopis juliflora (Sw.) Dc.,Tree,-38.909444,-8.875833
Prosopis juliflora (Sw.) Dc.,Tree,-39.015278,-8.223611
Prosopis juliflora (Sw.) Dc.,Tree,-40.333333,-9.35
Prosopis juliflora (Sw.) Dc.,Tree,-39.11389923,-8.720279694
Prosopis juliflora (Sw.) Dc.,Tree,-37.556667,-5.7925
Prosopis juliflora (Sw.) Dc.,Tree,-42,-11.633333
Prosopis juliflora (Sw.) Dc.,Tree,-42.650833,-14.765278
Prosopis juliflora (Sw.) Dc.,Tree,-35.8810997,-7.230559826
Prosopis juliflora (Sw.) Dc.,Tree,-37.694722,-8.503611
Prosopis juliflora (Sw.) Dc.,Tree,-38.321111,-7.983333
Prosopis juliflora (Sw.) Dc.,Tree,-39,-8.829722
Prosopis juliflora (Sw.) Dc.,Tree,-41.917778,-9.472222
Prosopis juliflora (Sw.) Dc.,Tree,-39.307508,-8.05033
Prosopis juliflora (Sw.) Dc.,Tree,-37.15470123,-4.979720116
Prosopis juliflora (Sw.) Dc.,Tree,-38.691833,-8.743783
Prosopis juliflora (Sw.) Dc.,Tree,-38.425152,-6.523269
Prosopis juliflora (Sw.) Dc.,Tree,-37.375277,-8.079444
Prosopis juliflora (Sw.) Dc.,Tree,-38.059655,-8.001383
Prosopis juliflora (Sw.) Dc.,Tree,-40.26060104,-3.798330069
Prosopis juliflora (Sw.) Dc.,Tree,-40.071333,-13.873028
Prosopis juliflora (Sw.) Dc.,Tree,-40.08359909,-13.85750008
Prosopis juliflora (Sw.) Dc.,Tree,-39.733333,-10.65
Prosopis juliflora (Sw.) Dc.,Tree,-38.510472,-8.363555
Prosopis juliflora (Sw.) Dc.,Tree,-37.931055,-8.545222
Prosopis juliflora (Sw.) Dc.,Tree,-39.645075,-8.068147
Prosopis juliflora (Sw.) Dc.,Tree,-38.231111,-8.902778
Prosopis juliflora (Sw.) Dc.,Tree,-40.382778,-9.410278
Prosopis juliflora (Sw.) Dc.,Tree,-39.6,-10.966667
Prosopis juliflora (Sw.) Dc.,Tree,-41.516389,-9.888333
Prosopis juliflora (Sw.) Dc.,Tree,-38.958333,-8.861389
Prosopis juliflora (Sw.) Dc.,Tree,-40.283333,-12.516667
Prosopis juliflora (Sw.) Dc.,Tree,-35.915861,-8.238389
Prosopis juliflora (Sw.) Dc.,Tree,-40.12360001,-6.573609829
Prosopis juliflora (Sw.) Dc.,Tree,-44.36169815,-15.48810005
Prosopis juliflora (Sw.) Dc.,Tree,-35.69169998,-6.963329792
Prosopis juliflora (Sw.) Dc.,Tree,-37.14333333,-7.893333333
Prosopis juliflora (Sw.) Dc.,Tree,-36.43722222,-7.344722222
Prosopis juliflora (Sw.) Dc.,Tree,-36.75527778,-7.214166667
Prosopis juliflora (Sw.) Dc.,Tree,-36.18277778,-5.548611111
Prosopis juliflora (Sw.) Dc.,Tree,-36.37944444,-5.313611111
Prosopis juliflora (Sw.) Dc.,Tree,-36.47777778,-5.587222222
Prosopis juliflora (Sw.) Dc.,Tree,-36.65444444,-5.753611111
Prosopis juliflora (Sw.) Dc.,Tree,-36.14777778,-5.840833333
Prosopis juliflora (Sw.) Dc.,Tree,-36.67444444,-5.810277778
Prosopis juliflora (Sw.) Dc.,Tree,-35.99944444,-5.676388889
Prosopis juliflora (Sw.) Dc.,Tree,-36.18583333,-5.573055556
Prosopis juliflora (Sw.) Dc.,Tree,-36.33444444,-5.516388889
Prosopis juliflora (Sw.) Dc.,Tree,-37.06583333,-6.398888889
Prosopis juliflora (Sw.) Dc.,Tree,-37.32861111,-6.815555556
Prosopis juliflora (Sw.) Dc.,Tree,-37.49222222,-6.501111111
Prosopis juliflora (Sw.) Dc.,Tree,-37.20416667,-6.388611111
Prosopis juliflora (Sw.) Dc.,Tree,-37.24138889,-6.812222222
Prosopis juliflora (Sw.) Dc.,Tree,-37.39777778,-6.543333333
Prosopis juliflora (Sw.) Dc.,Tree,-37.31333333,-6.582777778
Prosopis juliflora (Sw.) Dc.,Tree,-36.68722222,-6.418055556
Prosopis juliflora (Sw.) Dc.,Tree,-36.59638889,-6.543333333
Prosopis juliflora (Sw.) Dc.,Tree,-36.86694444,-6.531666667
Prosopis juliflora (Sw.) Dc.,Tree,-36.35416667,-6.245833333
Prosopis juliflora (Sw.) Dc.,Tree,-36.86416667,-6.945833333
Prosopis juliflora (Sw.) Dc.,Tree,-36.84583333,-6.613333333
Prosopis juliflora (Sw.) Dc.,Tree,-37.06305556,-6.846666667
Prosopis juliflora (Sw.) Dc.,Tree,-36.6525,-6.655277778
Prosopis juliflora (Sw.) Dc.,Tree,-36.76861111,-6.801388889
Prosopis juliflora (Sw.) Dc.,Tree,-36.91611111,-6.608055556
Prosopis juliflora (Sw.) Dc.,Tree,-37.01527778,-4.995833333
Prosopis juliflora (Sw.) Dc.,Tree,-37.22472222,-5.055277778
Prosopis juliflora (Sw.) Dc.,Tree,-35.95444444,-7.029166667
Prosopis juliflora (Sw.) Dc.,Tree,-35.79583333,-7.113055556
Prosopis juliflora (Sw.) Dc.,Tree,-36.06083333,-6.946944444
Prosopis juliflora (Sw.) Dc.,Tree,-35.90638889,-5.678888889
Prosopis juliflora (Sw.) Dc.,Tree,-36.15166667,-5.494166667
Prosopis juliflora (Sw.) Dc.,Tree,-35.94277778,-5.602222222
Prosopis juliflora (Sw.) Dc.,Tree,-36.01805556,-6.081388889
Prosopis juliflora (Sw.) Dc.,Tree,-36.26277778,-6.284166667
Prosopis juliflora (Sw.) Dc.,Tree,-36.34777778,-6.383888889
Prosopis juliflora (Sw.) Dc.,Tree,-36.25583333,-6.499722222
Prosopis juliflora (Sw.) Dc.,Tree,-35.93555556,-6.483888889
Prosopis juliflora (Sw.) Dc.,Tree,-35.8425,-6.066944444
Prosopis juliflora (Sw.) Dc.,Tree,-35.81611111,-6.494722222
Prosopis juliflora (Sw.) Dc.,Tree,-35.95472222,-5.994166667
Prosopis juliflora (Sw.) Dc.,Tree,-36.05527778,-6.350833333
Prosopis juliflora (Sw.) Dc.,Tree,-36.11888889,-6.444722222
Prosopis juliflora (Sw.) Dc.,Tree,-35.82111111,-6.315555556
Prosopis juliflora (Sw.) Dc.,Tree,-36.13666667,-6.030277778
Prosopis juliflora (Sw.) Dc.,Tree,-36.00444444,-6.140833333
Prosopis juliflora (Sw.) Dc.,Tree,-35.77305556,-6.153611111
Prosopis juliflora (Sw.) Dc.,Tree,-35.63805556,-6.013055556
Prosopis juliflora (Sw.) Dc.,Tree,-35.42361111,-6.275833333
Prosopis juliflora (Sw.) Dc.,Tree,-35.51,-5.756388889
Prosopis juliflora (Sw.) Dc.,Tree,-35.5475,-6.142777778
Prosopis juliflora (Sw.) Dc.,Tree,-35.43472222,-6.2975
Prosopis juliflora (Sw.) Dc.,Tree,-35.4725,-6.208055556
Prosopis juliflora (Sw.) Dc.,Tree,-35.47111111,-6.078888889
Prosopis juliflora (Sw.) Dc.,Tree,-35.39305556,-6.5425
Prosopis juliflora (Sw.) Dc.,Tree,-35.6375,-6.4475
Prosopis juliflora (Sw.) Dc.,Tree,-35.37361111,-6.410555556
Prosopis juliflora (Sw.) Dc.,Tree,-35.75361111,-5.885277778
Prosopis juliflora (Sw.) Dc.,Tree,-35.75611111,-6.149166667
Prosopis juliflora (Sw.) Dc.,Tree,-35.89416667,-5.809722222
Prosopis juliflora (Sw.) Dc.,Tree,-35.42666667,-6.368055556
Prosopis juliflora (Sw.) Dc.,Tree,-35.82638889,-6.092222222
Prosopis juliflora (Sw.) Dc.,Tree,-35.61083333,-5.929166667
Prosopis juliflora (Sw.) Dc.,Tree,-35.72916667,-6.108888889
Prosopis juliflora (Sw.) Dc.,Tree,-35.51333333,-6.370833333
Prosopis juliflora (Sw.) Dc.,Tree,-35.44777778,-6.488055556
Prosopis juliflora (Sw.) Dc.,Tree,-35.40388889,-6.054444444
Prosopis juliflora (Sw.) Dc.,Tree,-37.65722222,-5.135277778
Prosopis juliflora (Sw.) Dc.,Tree,-37.19611111,-5.299166667
Prosopis juliflora (Sw.) Dc.,Tree,-37.26305556,-4.914444444
Prosopis juliflora (Sw.) Dc.,Tree,-37.86166667,-5.526666667
Prosopis juliflora (Sw.) Dc.,Tree,-37.51027778,-5.679444444
Prosopis juliflora (Sw.) Dc.,Tree,-37.69138889,-5.619722222
Prosopis juliflora (Sw.) Dc.,Tree,-37.47277778,-5.5925
Prosopis juliflora (Sw.) Dc.,Tree,-37.38861111,-5.931111111
Prosopis juliflora (Sw.) Dc.,Tree,-37.49222222,-6.160833333
Prosopis juliflora (Sw.) Dc.,Tree,-37.11638889,-5.870555556
Prosopis juliflora (Sw.) Dc.,Tree,-37.18805556,-5.869722222
Prosopis juliflora (Sw.) Dc.,Tree,-37.14472222,-5.661944444
Prosopis juliflora (Sw.) Dc.,Tree,-36.90861111,-5.576666667
Prosopis juliflora (Sw.) Dc.,Tree,-36.85888889,-5.2875
Prosopis juliflora (Sw.) Dc.,Tree,-36.7325,-5.584444444
Prosopis juliflora (Sw.) Dc.,Tree,-36.89805556,-5.735555556
Prosopis juliflora (Sw.) Dc.,Tree,-36.98472222,-6.085277778
Prosopis juliflora (Sw.) Dc.,Tree,-36.8375,-5.165555556
Prosopis juliflora (Sw.) Dc.,Tree,-36.88388889,-5.843611111
Prosopis juliflora (Sw.) Dc.,Tree,-38.29083333,-6.204722222
Prosopis juliflora (Sw.) Dc.,Tree,-38.5025,-6.351111111
Prosopis juliflora (Sw.) Dc.,Tree,-38.43694444,-6.186944444
Prosopis juliflora (Sw.) Dc.,Tree,-38.34888889,-6.211388889
